,carat_encoded,cut_encoded,clarity_encoded,color_encoded,depth
38173,1.0,0.0,0.0,5.0,66.3
38174,0.0,2.0,6.0,0.0,61.6
38175,0.0,4.0,5.0,2.0,62.0
38176,1.0,3.0,1.0,4.0,62.5
38177,0.0,4.0,5.0,2.0,61.5
38178,0.0,4.0,2.0,0.0,61.0
38179,0.0,4.0,2.0,0.0,61.6
38180,0.0,4.0,2.0,0.0,60.8
38181,0.0,3.0,2.0,0.0,59.6
38182,0.0,4.0,2.0,0.0,60.3
38183,0.0,3.0,2.0,0.0,61.4
38184,0.0,4.0,2.0,0.0,62.3
38185,0.0,4.0,2.0,0.0,61.4
38186,0.0,4.0,2.0,0.0,61.7
38187,0.0,3.0,2.0,0.0,61.0
38188,0.0,4.0,2.0,0.0,62.7
38189,0.0,3.0,2.0,0.0,62.1
38190,0.0,4.0,2.0,0.0,62.6
38191,0.0,4.0,2.0,0.0,62.2
38192,0.0,3.0,2.0,0.0,62.9
38193,0.0,2.0,2.0,0.0,63.1
38194,0.0,2.0,2.0,1.0,63.2
38195,1.0,2.0,1.0,0.0,63.1
38196,1.0,1.0,1.0,0.0,58.5
38197,0.0,3.0,2.0,0.0,60.5
38198,1.0,3.0,1.0,2.0,62.3
38199,1.0,4.0,1.0,2.0,61.6
38200,0.0,2.0,6.0,4.0,63.1
38201,0.0,2.0,1.0,3.0,60.6
38202,1.0,4.0,1.0,4.0,62.1
38203,0.0,3.0,3.0,4.0,61.9
38204,0.0,3.0,2.0,2.0,62.5
38205,0.0,3.0,2.0,2.0,61.3
38206,0.0,3.0,2.0,2.0,61.6
38207,0.0,4.0,2.0,2.0,61.8
38208,0.0,3.0,2.0,2.0,60.5
38209,0.0,4.0,2.0,2.0,61.7
38210,0.0,4.0,2.0,2.0,61.6
38211,0.0,3.0,2.0,2.0,62.4
38212,0.0,3.0,2.0,2.0,62.9
38213,0.0,3.0,2.0,2.0,62.4
38214,0.0,3.0,2.0,2.0,62.6
38215,0.0,3.0,2.0,1.0,62.4
38216,0.0,4.0,2.0,1.0,62.9
38217,0.0,4.0,2.0,1.0,61.5
38218,0.0,3.0,2.0,1.0,60.2
38219,0.0,4.0,2.0,1.0,62.3
38220,0.0,3.0,2.0,2.0,60.6
38221,0.0,3.0,5.0,2.0,61.6
38222,0.0,2.0,5.0,1.0,63.5
38223,0.0,2.0,5.0,1.0,60.3
38224,0.0,2.0,5.0,1.0,62.4
38225,0.0,3.0,6.0,4.0,61.8
38226,0.0,4.0,6.0,4.0,61.4
38227,0.0,4.0,6.0,4.0,62.0
38228,0.0,4.0,6.0,4.0,62.3
38229,0.0,4.0,6.0,4.0,62.2
38230,0.0,4.0,6.0,4.0,61.6
38231,1.0,1.0,2.0,4.0,64.5
38232,0.0,4.0,4.0,4.0,62.7
38233,0.0,4.0,4.0,4.0,61.8
38234,0.0,4.0,7.0,4.0,60.8
38235,0.0,4.0,7.0,4.0,60.7
38236,0.0,2.0,4.0,0.0,62.3
38237,0.0,2.0,4.0,0.0,61.7
38238,0.0,2.0,4.0,0.0,60.8
38239,0.0,2.0,7.0,1.0,61.4
38240,0.0,4.0,5.0,0.0,60.0
38241,0.0,4.0,4.0,0.0,61.2
38242,0.0,4.0,4.0,0.0,62.3
38243,0.0,4.0,7.0,1.0,62.3
38244,0.0,4.0,7.0,1.0,62.9
38245,0.0,4.0,7.0,1.0,61.1
38246,0.0,4.0,7.0,1.0,61.1
38247,0.0,4.0,7.0,1.0,62.3
38248,0.0,4.0,7.0,1.0,61.9
38249,0.0,4.0,4.0,0.0,62.8
38250,0.0,4.0,2.0,6.0,62.4
38251,0.0,2.0,3.0,6.0,62.3
38252,0.0,3.0,3.0,6.0,62.5
38253,0.0,2.0,3.0,6.0,62.7
38254,0.0,3.0,3.0,6.0,62.4
38255,0.0,2.0,3.0,2.0,62.5
38256,0.0,2.0,2.0,3.0,62.0
38257,0.0,2.0,2.0,5.0,62.5
38258,0.0,4.0,1.0,3.0,61.7
38259,0.0,4.0,1.0,3.0,62.5
38260,0.0,4.0,2.0,5.0,61.8
38261,0.0,3.0,4.0,4.0,62.3
38262,0.0,3.0,4.0,3.0,61.3
38263,0.0,2.0,1.0,5.0,60.6
38264,0.0,4.0,2.0,4.0,61.3
38265,0.0,1.0,4.0,2.0,60.2
38266,0.0,2.0,3.0,5.0,62.4
38267,0.0,2.0,2.0,1.0,62.0
38268,0.0,4.0,3.0,6.0,62.1
38269,0.0,4.0,3.0,6.0,61.6
38270,0.0,4.0,4.0,3.0,61.6
38271,0.0,4.0,2.0,6.0,61.8
38272,0.0,4.0,3.0,5.0,62.0
38273,0.0,2.0,3.0,1.0,63.2
38274,0.0,3.0,3.0,1.0,60.5
38275,0.0,3.0,3.0,1.0,59.6
38276,0.0,3.0,3.0,0.0,61.6
38277,0.0,3.0,3.0,0.0,60.6
38278,0.0,3.0,3.0,0.0,59.1
38279,0.0,3.0,3.0,0.0,58.3
38280,0.0,2.0,3.0,1.0,63.7
38281,0.0,2.0,3.0,2.0,62.7
38282,0.0,2.0,3.0,2.0,61.7
38283,0.0,2.0,3.0,2.0,60.8
38284,0.0,2.0,4.0,2.0,62.1
38285,0.0,2.0,4.0,2.0,60.8
38286,0.0,2.0,4.0,2.0,61.0
38287,0.0,2.0,4.0,2.0,61.0
38288,0.0,2.0,4.0,1.0,60.9
38289,0.0,2.0,4.0,1.0,60.2
38290,0.0,2.0,4.0,1.0,59.5
38291,0.0,2.0,4.0,1.0,58.9
38292,0.0,2.0,4.0,0.0,61.7
38293,0.0,4.0,3.0,0.0,61.2
38294,0.0,4.0,2.0,3.0,61.2
38295,0.0,4.0,2.0,3.0,60.6
38296,0.0,4.0,2.0,3.0,61.8
38297,0.0,1.0,4.0,2.0,58.3
38298,0.0,4.0,4.0,1.0,61.4
38299,0.0,4.0,3.0,0.0,62.4
38300,0.0,4.0,4.0,6.0,62.6
38301,0.0,2.0,1.0,0.0,62.4
38302,0.0,4.0,4.0,1.0,62.0
38303,0.0,4.0,4.0,6.0,62.4
38304,0.0,2.0,1.0,2.0,60.7
38305,0.0,1.0,1.0,3.0,63.4
38306,0.0,2.0,1.0,2.0,60.2
38307,0.0,1.0,1.0,3.0,63.3
38308,0.0,1.0,2.0,5.0,64.3
38309,0.0,3.0,3.0,6.0,62.7
38310,0.0,4.0,6.0,6.0,61.8
38311,0.0,4.0,6.0,6.0,62.5
38312,0.0,4.0,2.0,2.0,62.5
38313,0.0,3.0,3.0,2.0,61.1
38314,0.0,1.0,2.0,2.0,56.9
38315,0.0,2.0,5.0,1.0,63.8
38316,1.0,2.0,2.0,6.0,62.5
38317,0.0,4.0,4.0,0.0,62.6
38318,1.0,4.0,2.0,5.0,62.0
38319,1.0,4.0,0.0,3.0,59.5
38320,1.0,2.0,1.0,2.0,63.1
38321,1.0,2.0,1.0,2.0,62.9
38322,1.0,2.0,1.0,2.0,62.5
38323,0.0,4.0,3.0,1.0,61.9
38324,1.0,4.0,1.0,4.0,61.6
38325,1.0,4.0,1.0,4.0,61.9
38326,1.0,4.0,1.0,2.0,61.3
38327,0.0,3.0,6.0,1.0,60.8
38328,0.0,3.0,6.0,1.0,60.5
38329,0.0,4.0,6.0,1.0,61.7
38330,0.0,4.0,6.0,1.0,60.9
38331,0.0,4.0,6.0,1.0,61.6
38332,0.0,4.0,6.0,1.0,61.3
38333,0.0,4.0,6.0,1.0,61.7
38334,0.0,3.0,6.0,1.0,61.8
38335,0.0,4.0,6.0,1.0,61.9
38336,1.0,3.0,2.0,6.0,62.6
38337,0.0,4.0,7.0,3.0,60.5
38338,0.0,3.0,7.0,3.0,59.4
38339,0.0,4.0,7.0,3.0,61.8
38340,0.0,3.0,7.0,3.0,59.9
38341,0.0,3.0,7.0,3.0,62.0
38342,0.0,4.0,7.0,3.0,62.9
38343,0.0,3.0,7.0,3.0,61.8
38344,0.0,4.0,7.0,3.0,62.4
38345,0.0,4.0,7.0,3.0,61.2
38346,0.0,4.0,7.0,3.0,60.9
38347,0.0,3.0,2.0,2.0,59.6
38348,1.0,3.0,0.0,3.0,62.2
38349,0.0,4.0,2.0,3.0,62.6
38350,0.0,3.0,4.0,2.0,61.5
38351,1.0,3.0,3.0,6.0,61.5
38352,0.0,2.0,2.0,2.0,61.1
38353,0.0,4.0,6.0,2.0,61.5
38354,0.0,4.0,6.0,2.0,61.8
38355,0.0,4.0,6.0,2.0,61.9
38356,0.0,4.0,5.0,0.0,60.9
38357,0.0,4.0,6.0,2.0,62.4
38358,0.0,4.0,6.0,2.0,61.7
38359,0.0,4.0,6.0,2.0,62.4
38360,0.0,4.0,6.0,2.0,61.9
38361,0.0,4.0,6.0,2.0,61.8
38362,0.0,4.0,5.0,0.0,61.1
38363,0.0,3.0,4.0,4.0,61.3
38364,0.0,3.0,3.0,0.0,60.8
38365,1.0,2.0,1.0,6.0,62.9
38366,0.0,3.0,2.0,0.0,62.4
38367,1.0,4.0,2.0,5.0,62.5
38368,1.0,1.0,3.0,6.0,63.8
38369,1.0,2.0,3.0,6.0,60.9
38370,1.0,1.0,3.0,6.0,63.3
38371,1.0,2.0,3.0,6.0,63.4
38372,0.0,4.0,6.0,3.0,60.9
38373,1.0,4.0,2.0,6.0,62.5
38374,0.0,3.0,2.0,2.0,60.9
38375,1.0,3.0,1.0,4.0,62.6
38376,0.0,2.0,5.0,5.0,59.9
38377,0.0,4.0,4.0,4.0,61.0
38378,0.0,4.0,4.0,2.0,62.3
38379,0.0,4.0,4.0,2.0,62.2
38380,0.0,3.0,3.0,1.0,61.0
38381,0.0,3.0,3.0,1.0,61.0
38382,0.0,4.0,3.0,1.0,61.3
38383,0.0,4.0,3.0,1.0,61.7
38384,0.0,4.0,3.0,1.0,62.0
38385,0.0,3.0,3.0,1.0,60.9
38386,0.0,4.0,3.0,1.0,62.3
38387,0.0,4.0,3.0,1.0,62.4
38388,0.0,4.0,3.0,1.0,62.2
38389,0.0,4.0,3.0,1.0,62.4
38391,0.0,3.0,3.0,1.0,61.9
38392,0.0,3.0,3.0,1.0,62.8
38393,0.0,4.0,3.0,1.0,62.1
38394,0.0,4.0,3.0,1.0,61.8
38395,0.0,3.0,5.0,3.0,60.7
38396,0.0,3.0,4.0,3.0,62.7
38397,0.0,3.0,3.0,0.0,61.3
38398,0.0,3.0,3.0,0.0,60.2
38399,0.0,3.0,6.0,4.0,59.9
38400,0.0,3.0,6.0,4.0,61.2
38401,0.0,4.0,6.0,4.0,62.3
38402,0.0,3.0,6.0,4.0,60.6
38403,0.0,4.0,6.0,4.0,61.5
38404,0.0,4.0,6.0,4.0,61.7
38405,0.0,3.0,6.0,4.0,61.2
38406,0.0,4.0,6.0,4.0,62.6
38407,0.0,3.0,6.0,4.0,62.1
38408,0.0,4.0,5.0,3.0,62.1
38409,0.0,3.0,5.0,3.0,62.4
38410,0.0,3.0,5.0,3.0,62.2
38411,0.0,4.0,5.0,3.0,61.0
38412,0.0,3.0,5.0,3.0,62.8
38413,0.0,3.0,5.0,1.0,60.2
38414,0.0,3.0,3.0,0.0,61.4
38415,0.0,2.0,7.0,1.0,57.9
38416,0.0,4.0,7.0,3.0,62.4
38417,0.0,4.0,3.0,1.0,62.3
38418,0.0,4.0,4.0,1.0,62.3
38419,0.0,3.0,7.0,1.0,61.9
38420,0.0,2.0,7.0,1.0,60.1
38421,0.0,3.0,7.0,1.0,61.0
38422,0.0,3.0,4.0,1.0,59.6
38423,0.0,2.0,6.0,4.0,60.9
38424,1.0,3.0,1.0,3.0,62.5
38425,1.0,3.0,1.0,3.0,58.6
38426,0.0,4.0,5.0,2.0,61.4
38427,0.0,4.0,3.0,4.0,62.2
38428,0.0,4.0,4.0,0.0,61.4
38429,0.0,4.0,3.0,2.0,62.2
38430,0.0,3.0,3.0,2.0,60.5
38431,0.0,4.0,3.0,2.0,62.8
38432,0.0,3.0,3.0,2.0,61.9
38433,0.0,4.0,3.0,2.0,62.1
38434,0.0,4.0,3.0,2.0,62.0
38435,0.0,3.0,3.0,2.0,60.9
38436,0.0,3.0,2.0,3.0,60.6
38437,0.0,3.0,2.0,3.0,62.5
38438,0.0,1.0,5.0,1.0,59.8
38439,0.0,2.0,7.0,2.0,62.0
38440,0.0,4.0,5.0,1.0,62.4
38441,0.0,4.0,4.0,1.0,62.1
38442,0.0,0.0,4.0,3.0,66.3
38443,0.0,4.0,2.0,0.0,60.6
38444,0.0,2.0,5.0,1.0,63.6
38445,0.0,4.0,6.0,3.0,61.0
38446,0.0,4.0,6.0,2.0,61.0
38447,1.0,4.0,1.0,3.0,61.8
38448,0.0,4.0,7.0,4.0,60.9
38449,0.0,4.0,7.0,2.0,61.8
38450,0.0,4.0,6.0,1.0,62.4
38451,0.0,4.0,7.0,3.0,62.0
38452,0.0,4.0,6.0,2.0,61.9
38453,0.0,3.0,6.0,2.0,59.7
38454,0.0,3.0,1.0,1.0,59.7
38455,1.0,1.0,1.0,3.0,63.6
38456,0.0,4.0,7.0,3.0,62.2
38457,0.0,4.0,7.0,3.0,61.9
38458,0.0,3.0,5.0,3.0,61.6
38459,0.0,3.0,4.0,0.0,60.2
38460,0.0,2.0,5.0,0.0,63.8
38461,0.0,2.0,6.0,2.0,63.8
38462,0.0,2.0,3.0,0.0,63.4
38463,0.0,4.0,5.0,1.0,62.0
38464,0.0,4.0,6.0,1.0,61.6
38465,0.0,4.0,6.0,1.0,60.7
38466,0.0,4.0,5.0,0.0,61.2
38467,0.0,3.0,4.0,1.0,60.7
38468,0.0,4.0,4.0,1.0,62.2
38469,1.0,0.0,3.0,6.0,65.3
38470,0.0,3.0,4.0,0.0,60.5
38471,0.0,2.0,3.0,5.0,61.9
38472,0.0,2.0,4.0,3.0,60.7
38473,0.0,4.0,5.0,4.0,62.1
38474,0.0,4.0,4.0,2.0,61.0
38475,0.0,4.0,4.0,2.0,61.9
38476,0.0,4.0,3.0,0.0,62.2
38477,0.0,4.0,5.0,3.0,62.1
38478,0.0,4.0,5.0,3.0,61.3
38479,0.0,2.0,5.0,3.0,60.4
38480,0.0,3.0,4.0,2.0,61.8
38481,0.0,4.0,3.0,0.0,61.4
38482,0.0,4.0,4.0,2.0,61.3
38483,0.0,3.0,4.0,2.0,60.9
38484,0.0,4.0,5.0,3.0,60.7
38485,0.0,4.0,3.0,0.0,61.8
38486,0.0,4.0,4.0,2.0,61.4
38487,0.0,2.0,4.0,2.0,59.9
38488,0.0,4.0,5.0,3.0,62.6
38489,0.0,4.0,4.0,2.0,62.3
38490,0.0,4.0,4.0,2.0,60.9
38491,0.0,4.0,3.0,0.0,61.2
38492,0.0,3.0,4.0,2.0,61.2
38493,0.0,2.0,4.0,2.0,61.9
38494,0.0,4.0,5.0,3.0,62.4
38495,0.0,4.0,3.0,0.0,62.1
38496,0.0,4.0,3.0,0.0,62.4
38497,0.0,4.0,5.0,3.0,62.7
38498,0.0,4.0,5.0,3.0,62.2
38499,0.0,4.0,6.0,1.0,60.6
38500,1.0,2.0,2.0,4.0,61.9
38501,0.0,4.0,5.0,2.0,60.4
38502,0.0,4.0,2.0,4.0,62.2
38503,0.0,1.0,4.0,4.0,65.1
38504,0.0,3.0,4.0,3.0,62.3
38505,1.0,0.0,1.0,2.0,65.5
38506,1.0,3.0,1.0,2.0,58.0
38508,1.0,4.0,2.0,5.0,59.8
38509,1.0,3.0,1.0,3.0,62.0
38510,1.0,0.0,3.0,3.0,65.7
38511,0.0,4.0,2.0,3.0,61.7
38512,0.0,2.0,2.0,1.0,59.3
38513,0.0,2.0,5.0,3.0,61.1
38514,0.0,4.0,5.0,2.0,62.7
38515,0.0,4.0,5.0,0.0,62.0
38516,0.0,4.0,7.0,3.0,62.4
38517,1.0,1.0,2.0,5.0,61.3
38518,0.0,4.0,3.0,0.0,62.1
38519,0.0,4.0,4.0,1.0,62.1
38520,0.0,4.0,4.0,1.0,62.2
38521,0.0,3.0,4.0,1.0,59.9
38522,0.0,4.0,4.0,1.0,60.8
38523,0.0,4.0,4.0,1.0,61.8
38524,0.0,4.0,4.0,1.0,61.8
38525,0.0,4.0,4.0,1.0,62.0
38526,0.0,4.0,4.0,1.0,62.4
38527,0.0,4.0,3.0,0.0,62.4
38528,0.0,4.0,4.0,1.0,61.2
38529,0.0,4.0,4.0,1.0,61.2
38530,0.0,4.0,4.0,1.0,61.0
38531,0.0,3.0,6.0,4.0,59.1
38532,0.0,3.0,6.0,4.0,61.2
38533,0.0,2.0,6.0,4.0,63.3
38534,0.0,4.0,3.0,0.0,60.8
38535,0.0,4.0,3.0,0.0,61.4
38536,0.0,4.0,3.0,0.0,60.6
38537,0.0,3.0,3.0,0.0,60.4
38538,0.0,3.0,3.0,0.0,59.3
38539,0.0,4.0,3.0,0.0,62.3
38540,0.0,4.0,3.0,0.0,62.0
38541,0.0,3.0,3.0,0.0,62.1
38542,0.0,4.0,3.0,0.0,61.3
38543,0.0,4.0,3.0,0.0,62.0
38544,0.0,4.0,3.0,0.0,62.5
38545,0.0,4.0,3.0,0.0,62.9
38546,0.0,4.0,3.0,0.0,62.9
38547,0.0,4.0,3.0,0.0,62.0
38548,0.0,4.0,4.0,1.0,61.4
38549,1.0,0.0,1.0,1.0,66.5
38550,0.0,3.0,4.0,4.0,62.8
38551,1.0,2.0,4.0,6.0,61.4
38552,1.0,1.0,3.0,6.0,64.1
38553,0.0,4.0,5.0,1.0,61.9
38554,0.0,4.0,5.0,1.0,61.9
38555,0.0,4.0,5.0,0.0,61.2
38556,0.0,4.0,5.0,0.0,62.0
38557,0.0,4.0,5.0,0.0,61.1
38558,1.0,2.0,2.0,5.0,62.5
38559,0.0,3.0,4.0,5.0,62.3
38560,1.0,0.0,1.0,3.0,65.6
38561,0.0,4.0,4.0,0.0,61.2
38562,1.0,4.0,1.0,4.0,61.5
38563,1.0,4.0,2.0,4.0,61.7
38564,1.0,4.0,2.0,4.0,61.8
38565,0.0,4.0,7.0,2.0,60.9
38566,0.0,4.0,4.0,4.0,61.8
38567,0.0,3.0,2.0,1.0,61.8
38568,0.0,4.0,6.0,4.0,61.8
38569,0.0,4.0,5.0,5.0,62.4
38570,0.0,4.0,5.0,5.0,62.0
38571,0.0,3.0,4.0,4.0,62.6
38572,0.0,3.0,4.0,4.0,62.6
38574,0.0,3.0,4.0,4.0,62.4
38575,0.0,3.0,4.0,4.0,62.7
38576,0.0,3.0,3.0,3.0,62.8
38577,0.0,2.0,3.0,3.0,63.5
38578,0.0,4.0,3.0,3.0,62.9
38579,0.0,4.0,3.0,3.0,62.3
38580,0.0,4.0,3.0,3.0,61.2
38581,0.0,3.0,6.0,1.0,62.4
38582,0.0,3.0,4.0,3.0,60.0
38583,0.0,0.0,4.0,3.0,58.0
38584,1.0,3.0,4.0,6.0,62.4
38585,0.0,4.0,5.0,2.0,62.1
38586,0.0,4.0,5.0,2.0,61.9
38587,0.0,4.0,2.0,0.0,61.6
38588,1.0,3.0,1.0,2.0,62.8
38589,1.0,3.0,1.0,2.0,58.3
38590,1.0,2.0,2.0,6.0,60.6
38591,0.0,4.0,6.0,3.0,61.4
38592,1.0,4.0,1.0,4.0,62.6
38593,0.0,1.0,6.0,4.0,61.2
38594,0.0,0.0,3.0,2.0,64.2
38595,1.0,3.0,0.0,1.0,60.8
38596,1.0,4.0,3.0,6.0,62.6
38597,0.0,4.0,3.0,1.0,61.7
38598,1.0,4.0,1.0,3.0,60.0
38599,1.0,4.0,2.0,5.0,61.5
38600,0.0,3.0,5.0,0.0,60.7
38601,0.0,4.0,3.0,1.0,62.6
38602,0.0,3.0,3.0,1.0,62.0
38603,0.0,2.0,6.0,1.0,60.0
38604,0.0,4.0,2.0,4.0,61.2
38605,0.0,4.0,7.0,4.0,61.9
38606,0.0,4.0,5.0,2.0,62.9
38607,0.0,4.0,5.0,2.0,61.1
38608,0.0,2.0,3.0,0.0,59.5
38609,0.0,4.0,5.0,5.0,62.7
38610,0.0,3.0,3.0,6.0,62.5
38611,0.0,3.0,3.0,6.0,62.3
38612,0.0,3.0,3.0,6.0,62.4
38613,0.0,2.0,4.0,1.0,61.8
38614,0.0,2.0,2.0,2.0,57.9
38615,0.0,2.0,2.0,2.0,58.4
38616,0.0,4.0,7.0,6.0,61.5
38617,0.0,4.0,7.0,6.0,61.5
38618,0.0,4.0,3.0,4.0,62.2
38619,0.0,2.0,4.0,5.0,63.0
38620,0.0,1.0,3.0,4.0,63.1
38621,0.0,4.0,3.0,4.0,62.2
38622,0.0,1.0,4.0,5.0,63.5
38623,0.0,3.0,4.0,5.0,62.6
38624,0.0,4.0,3.0,4.0,62.6
38625,0.0,4.0,3.0,4.0,62.2
38626,0.0,1.0,3.0,4.0,63.1
38627,0.0,1.0,3.0,4.0,63.2
38628,0.0,4.0,3.0,4.0,61.5
38629,0.0,2.0,3.0,4.0,62.5
38630,0.0,3.0,4.0,5.0,62.3
38631,0.0,4.0,3.0,4.0,62.1
38632,0.0,2.0,3.0,4.0,60.0
38633,0.0,2.0,3.0,4.0,63.0
38634,0.0,2.0,3.0,4.0,59.7
38635,0.0,3.0,4.0,5.0,60.8
38637,0.0,2.0,3.0,4.0,60.5
38638,0.0,4.0,3.0,4.0,61.9
38639,0.0,2.0,3.0,4.0,62.5
38640,0.0,3.0,4.0,1.0,62.3
38641,0.0,0.0,6.0,2.0,55.2
38642,0.0,4.0,5.0,2.0,62.2
38643,0.0,4.0,5.0,2.0,61.9
38644,0.0,4.0,5.0,2.0,61.3
38645,0.0,4.0,5.0,2.0,61.4
38646,0.0,3.0,3.0,4.0,61.3
38647,0.0,3.0,4.0,5.0,62.8
38648,0.0,4.0,2.0,2.0,61.0
38649,0.0,4.0,2.0,1.0,61.1
38650,0.0,3.0,2.0,1.0,62.9
38651,0.0,3.0,2.0,0.0,59.8
38652,0.0,4.0,2.0,0.0,61.5
38653,0.0,4.0,2.0,0.0,61.9
38654,0.0,3.0,2.0,0.0,60.8
38655,0.0,4.0,2.0,0.0,62.0
38656,0.0,4.0,2.0,0.0,61.9
38657,0.0,4.0,2.0,0.0,62.4
38658,0.0,3.0,2.0,0.0,61.1
38659,0.0,4.0,2.0,0.0,61.7
38660,0.0,3.0,2.0,0.0,61.9
38661,0.0,3.0,2.0,0.0,62.1
38662,0.0,4.0,2.0,0.0,62.3
38663,0.0,4.0,2.0,0.0,61.8
38664,0.0,3.0,2.0,0.0,62.8
38665,0.0,4.0,6.0,3.0,62.3
38666,0.0,4.0,4.0,3.0,62.1
38667,0.0,3.0,6.0,3.0,61.5
38668,0.0,3.0,5.0,2.0,62.5
38669,1.0,3.0,0.0,2.0,63.0
38670,1.0,1.0,0.0,2.0,63.9
38671,0.0,3.0,2.0,1.0,62.3
38672,0.0,4.0,2.0,1.0,62.6
38673,0.0,3.0,2.0,1.0,62.2
38674,1.0,2.0,1.0,5.0,63.1
38675,1.0,2.0,2.0,5.0,60.3
38676,0.0,4.0,5.0,0.0,61.4
38677,0.0,4.0,5.0,0.0,61.6
38678,0.0,4.0,5.0,0.0,61.7
38679,0.0,4.0,5.0,0.0,61.5
38680,0.0,4.0,6.0,2.0,61.5
38681,0.0,4.0,6.0,2.0,61.4
38682,0.0,4.0,6.0,2.0,61.9
38683,0.0,4.0,6.0,2.0,61.6
38684,0.0,4.0,6.0,2.0,61.7
38685,0.0,4.0,6.0,2.0,61.1
38686,0.0,1.0,6.0,3.0,61.6
38687,0.0,4.0,3.0,1.0,61.6
38688,0.0,4.0,3.0,1.0,61.2
38689,0.0,4.0,3.0,1.0,62.0
38690,0.0,4.0,4.0,2.0,61.7
38691,0.0,4.0,4.0,2.0,61.1
38692,0.0,4.0,3.0,1.0,62.5
38693,0.0,3.0,3.0,1.0,61.1
38694,0.0,3.0,3.0,1.0,59.5
38695,0.0,3.0,3.0,1.0,58.9
38696,0.0,4.0,3.0,1.0,61.9
38697,0.0,3.0,3.0,1.0,60.3
38698,0.0,3.0,3.0,1.0,61.0
38699,0.0,3.0,3.0,1.0,61.5
38700,0.0,4.0,3.0,1.0,62.3
38701,0.0,3.0,3.0,1.0,62.3
38702,0.0,4.0,3.0,1.0,61.5
38703,0.0,4.0,3.0,1.0,62.6
38704,0.0,3.0,3.0,1.0,61.8
38705,0.0,3.0,3.0,1.0,63.0
38706,0.0,4.0,3.0,1.0,62.7
38707,0.0,4.0,7.0,3.0,61.8
38708,0.0,3.0,3.0,1.0,59.1
38709,0.0,2.0,6.0,4.0,63.9
38710,0.0,2.0,2.0,1.0,61.4
38711,1.0,3.0,3.0,6.0,62.6
38712,0.0,4.0,5.0,0.0,61.6
38713,0.0,4.0,7.0,2.0,61.5
38714,1.0,4.0,1.0,3.0,59.7
38715,1.0,4.0,2.0,6.0,61.4
38716,0.0,1.0,5.0,1.0,61.9
38717,0.0,4.0,3.0,3.0,61.4
38718,0.0,2.0,5.0,1.0,62.3
38719,1.0,1.0,2.0,2.0,63.1
38720,0.0,4.0,6.0,4.0,62.2
38721,0.0,4.0,6.0,4.0,62.7
38722,0.0,3.0,6.0,4.0,60.4
38723,0.0,2.0,6.0,4.0,61.4
38724,0.0,4.0,6.0,4.0,61.4
38725,0.0,4.0,6.0,3.0,61.2
38726,0.0,4.0,6.0,3.0,62.3
38727,0.0,4.0,6.0,3.0,62.0
38728,0.0,4.0,6.0,3.0,62.1
38730,0.0,4.0,6.0,3.0,62.4
38731,0.0,4.0,6.0,3.0,62.4
38732,0.0,4.0,6.0,3.0,62.0
38733,0.0,4.0,6.0,3.0,62.4
38734,0.0,4.0,6.0,1.0,61.4
38735,0.0,4.0,4.0,0.0,62.2
38736,0.0,4.0,7.0,5.0,62.0
38737,0.0,4.0,6.0,1.0,62.5
38738,0.0,3.0,6.0,1.0,60.8
38739,1.0,2.0,2.0,6.0,61.5
38740,0.0,2.0,7.0,4.0,64.0
38741,0.0,2.0,7.0,3.0,62.2
38742,0.0,3.0,6.0,1.0,60.7
38743,0.0,4.0,6.0,1.0,62.2
38744,0.0,2.0,7.0,3.0,59.1
38745,0.0,4.0,7.0,3.0,61.8
38746,0.0,4.0,7.0,3.0,61.4
38747,0.0,4.0,7.0,3.0,62.3
38748,0.0,3.0,6.0,1.0,61.0
38749,0.0,4.0,7.0,3.0,61.1
38750,0.0,4.0,6.0,1.0,60.7
38751,0.0,3.0,7.0,3.0,60.6
38752,0.0,4.0,6.0,1.0,62.0
38753,0.0,4.0,5.0,2.0,61.8
38754,0.0,4.0,4.0,0.0,61.4
38755,0.0,4.0,2.0,4.0,61.5
38756,1.0,2.0,1.0,4.0,61.4
38757,1.0,2.0,2.0,5.0,63.5
38758,1.0,2.0,1.0,1.0,60.8
38759,1.0,4.0,3.0,5.0,62.1
38760,1.0,4.0,1.0,2.0,62.7
38761,0.0,4.0,7.0,5.0,62.3
38762,0.0,4.0,7.0,1.0,61.9
38763,0.0,4.0,7.0,2.0,62.1
38764,0.0,4.0,7.0,2.0,62.0
38765,0.0,3.0,5.0,1.0,61.4
38766,0.0,4.0,5.0,1.0,61.0
38767,0.0,4.0,7.0,2.0,62.2
38768,0.0,4.0,7.0,2.0,61.8
38769,0.0,3.0,5.0,1.0,60.8
38770,0.0,4.0,5.0,1.0,60.8
38771,0.0,3.0,5.0,1.0,61.4
38772,0.0,4.0,5.0,1.0,61.6
38773,0.0,3.0,5.0,1.0,61.9
38774,0.0,4.0,5.0,1.0,61.6
38775,0.0,3.0,5.0,1.0,60.4
38776,0.0,3.0,7.0,2.0,61.5
38777,0.0,4.0,7.0,2.0,62.1
38778,0.0,4.0,5.0,1.0,61.7
38779,0.0,3.0,5.0,1.0,61.3
38780,0.0,4.0,7.0,4.0,60.0
38781,0.0,3.0,7.0,4.0,60.5
38782,0.0,4.0,7.0,4.0,61.8
38783,0.0,3.0,7.0,4.0,61.0
38784,0.0,3.0,7.0,4.0,61.7
